2018-6-28,13:6:26
trial,stimulus,selection,RT
1,Step_7_300.wav,Sa,4.014214e+00
2,Step_1_300.wav,Sha,2.153115e+00
3,Step_1_300.wav,Sha,1.273228e+00
4,Step_7_300.wav,Sa,9.397919e-01
5,Step_1_300.wav,Sha,5.150492e-01
6,Step_1_300.wav,Sha,1.392083e+00
7,Step_7_300.wav,Sa,4.588499e-01
8,Step_7_300.wav,Sa,7.058442e-01
